180 findings in intellicrack\handlers\pefile_handler.py

intellicrack\handlers\pefile_handler.py:37: unused variable 'RESOURCE' (60% confidence, 1 line)

intellicrack\core\certificate\frida_cert_hooks.py:172: unused variable 'message_count' (60% confidence, 1 line)

intellicrack\core\certificate\frida_cert_hooks.py:174: unused variable 'intercepted_data' (60% confidence, 1 line)

intellicrack\core\certificate\frida_cert_hooks.py:590: unused method 'get_intercepted_certificates' (60% confidence, 8 lines)

intellicrack\core\certificate\frida_cert_hooks.py:599: unused method 'get_bypassed_connections' (60% confidence, 8 lines)

intellicrack\core\certificate\frida_cert_hooks.py:741: unused method 'is_script_loaded' (60% confidence, 8 lines)

intellicrack\core\certificate\frida_cert_hooks.py:694: unused method 'get_messages' (60% confidence, 12 lines)

intellicrack\core\certificate\frida_cert_hooks.py:672: unused method 'unload_scripts' (60% confidence, 21 lines)


7 findings in intellicrack\core\ml\incremental_learner.py

intellicrack\core\ml\incremental_learner.py:54: unused variable 'classes_updated' (60% confidence, 1 line)

intellicrack\core\ml\incremental_learner.py:55: unused variable 'previous_accuracy' (60% confidence, 1 line)

intellicrack\core\ml\incremental_learner.py:57: unused variable 'retrain_triggered' (60% confidence, 1 line)

intellicrack\core\ml\incremental_learner.py:70: unused variable 'MIN_CONFIDENCE_FOR_AUTO_LEARNING' (60% confidence, 1 line)

intellicrack\core\ml\incremental_learner.py:71: unused variable 'BUFFER_SIZE' (60% confidence, 1 line)

intellicrack\core\ml\incremental_learner.py:194: unused attribute 'classes_updated' (60% confidence, 1 line)

intellicrack\core\ml\incremental_learner.py:202: unused attribute 'retrain_triggered' (60% confidence, 1 line)


7 findings in intellicrack\core\ml\sample_database.py

intellicrack\core\ml\sample_database.py:47: unused variable 'feature_extraction_version' (60% confidence, 1 line)

intellicrack\core\ml\sample_database.py:206: unused method 'get_all_samples' (60% confidence, 14 lines)

intellicrack\core\ml\sample_database.py:187: unused method 'get_samples_by_protection' (60% confidence, 18 lines)

intellicrack\core\ml\sample_database.py:336: unused method 'update_sample_notes' (60% confidence, 18 lines)

intellicrack\core\ml\sample_database.py:316: unused method 'verify_sample' (60% confidence, 19 lines)

intellicrack\core\ml\sample_database.py:355: unused method 'remove_sample' (60% confidence, 28 lines)

intellicrack\core\ml\sample_database.py:384: unused method 'export_dataset' (60% confidence, 53 lines)


7 findings in intellicrack\core\patching\memory_patcher.py

intellicrack\core\patching\memory_patcher.py:274: unused variable 'BYTE' (60% confidence, 1 line)

intellicrack\core\patching\memory_patcher.py:283: unused variable 'LPCSTR' (60% confidence, 1 line)

intellicrack\core\patching\memory_patcher.py:285: unused variable 'LPSTR' (60% confidence, 1 line)

intellicrack\core\patching\memory_patcher.py:289: unused variable 'NULL' (60% confidence, 1 line)

intellicrack\core\patching\memory_patcher.py:290: unused variable 'INVALID_HANDLE_VALUE' (60% confidence, 1 line)

intellicrack\core\patching\memory_patcher.py:291: unused variable 'TRUE' (60% confidence, 1 line)

intellicrack\core\patching\memory_patcher.py:292: unused variable 'FALSE' (60% confidence, 1 line)


7 findings in intellicrack\dashboard\real_time_dashboard.py

intellicrack\dashboard\real_time_dashboard.py:62: unused variable 'TOOL_OUTPUT' (60% confidence, 1 line)

intellicrack\dashboard\real_time_dashboard.py:66: unused variable 'MEMORY_SNAPSHOT' (60% confidence, 1 line)

intellicrack\dashboard\real_time_dashboard.py:68: unused variable 'GRAPH_GENERATED' (60% confidence, 1 line)

intellicrack\dashboard\real_time_dashboard.py:69: unused variable 'CORRELATION_FOUND' (60% confidence, 1 line)

intellicrack\dashboard\real_time_dashboard.py:575: unused function 'get_state' (60% confidence, 8 lines)

intellicrack\dashboard\real_time_dashboard.py:626: unused function 'get_active_analyses' (60% confidence, 9 lines)

intellicrack\dashboard\real_time_dashboard.py:584: unused function 'dashboard_view' (60% confidence, 10 lines)


7 findings in intellicrack\handlers\aiohttp_handler.py

intellicrack\handlers\aiohttp_handler.py:241: unused attribute '_closed' (60% confidence, 1 line)

intellicrack\handlers\aiohttp_handler.py:245: unused attribute '_closed' (60% confidence, 1 line)

intellicrack\handlers\aiohttp_handler.py:277: unused attribute '_closed' (60% confidence, 1 line)

intellicrack\handlers\aiohttp_handler.py:511: unused attribute '_closed' (60% confidence, 1 line)

intellicrack\handlers\aiohttp_handler.py:558: unused attribute 'match_info' (60% confidence, 1 line)

intellicrack\handlers\aiohttp_handler.py:827: unused method 'do_GET' (60% confidence, 4 lines)

intellicrack\handlers\aiohttp_handler.py:771: unused method 'add_routes' (60% confidence, 19 lines)


7 findings in intellicrack\protection\intellicrack_protection_advanced.py

intellicrack\protection\intellicrack_protection_advanced.py:84: unused variable 'is_trusted' (60% confidence, 1 line)

intellicrack\protection\intellicrack_protection_advanced.py:115: unused variable 'imphash_sorted' (60% confidence, 1 line)

intellicrack\protection\intellicrack_protection_advanced.py:494: unused attribute 'endianess' (60% confidence, 1 line)

intellicrack\protection\intellicrack_protection_advanced.py:1325: unused function 'advanced_analyze' (60% confidence, 8 lines)

intellicrack\protection\intellicrack_protection_advanced.py:1296: unused method 'get_format_capabilities' (60% confidence, 26 lines)

intellicrack\protection\intellicrack_protection_advanced.py:984: unused method 'batch_analyze' (60% confidence, 44 lines)

intellicrack\protection\intellicrack_protection_advanced.py:1029: unused method 'create_custom_signature' (60% confidence, 45 lines)


7 findings in intellicrack\utils\exploitation\exploitation.py

intellicrack\utils\exploitation\exploitation.py:558: unused attribute 'ST' (60% confidence, 1 line)

intellicrack\utils\exploitation\exploitation.py:559: unused attribute 'L' (60% confidence, 1 line)

intellicrack\utils\exploitation\exploitation.py:560: unused attribute 'O' (60% confidence, 1 line)

intellicrack\utils\exploitation\exploitation.py:561: unused attribute 'OU' (60% confidence, 1 line)

intellicrack\utils\exploitation\exploitation.py:562: unused attribute 'CN' (60% confidence, 1 line)

intellicrack\utils\exploitation\exploitation.py:1160: unused function '_generate_integer_overflow' (60% confidence, 16 lines)

intellicrack\utils\exploitation\exploitation.py:2542: unused function '_generate_automation_script' (60% confidence, 97 lines)


7 findings in intellicrack\utils\secrets_manager.py

intellicrack\utils\secrets_manager.py:102: unused attribute '_config_dir_override' (60% confidence, 1 line)

intellicrack\utils\secrets_manager.py:412: unused method 'import_secrets' (60% confidence, 5 lines)

intellicrack\utils\secrets_manager.py:445: unused method 'rotate_key' (60% confidence, 6 lines)

intellicrack\utils\secrets_manager.py:390: unused method 'export_secrets' (60% confidence, 21 lines)

intellicrack\utils\secrets_manager.py:484: unused method 'find_env_file_location' (60% confidence, 21 lines)

intellicrack\utils\secrets_manager.py:457: unused method 'generate_key_from_password' (60% confidence, 26 lines)

intellicrack\utils\secrets_manager.py:506: unused method 'verify_password_hash' (60% confidence, 31 lines)


7 findings in intellicrack\core\analysis\ghidra_binary_integration.py

intellicrack\core\analysis\ghidra_binary_integration.py:411: unused method 'get_available_scripts' (60% confidence, 8 lines)

intellicrack\core\analysis\ghidra_binary_integration.py:420: unused method 'get_script_info' (60% confidence, 21 lines)

intellicrack\core\analysis\ghidra_binary_integration.py:178: unused method 'deobfuscate_control_flow' (60% confidence, 26 lines)

intellicrack\core\analysis\ghidra_binary_integration.py:335: unused method 'analyze_network_communication' (60% confidence, 26 lines)

intellicrack\core\analysis\ghidra_binary_integration.py:273: unused method 'perform_comprehensive_analysis' (60% confidence, 33 lines)

intellicrack\core\analysis\ghidra_binary_integration.py:362: unused method 'perform_licensing_crack_workflow' (60% confidence, 48 lines)

intellicrack\core\analysis\ghidra_binary_integration.py:21: unused class 'GhidraBinaryIntegration' (60% confidence, 429 lines)


7 findings in intellicrack\hexview\checksums.py

intellicrack\hexview\checksums.py:299: unused function 'calculate_crc16_ccitt' (60% confidence, 11 lines)

intellicrack\hexview\checksums.py:331: unused function 'calculate_adler32' (60% confidence, 11 lines)

intellicrack\hexview\checksums.py:312: unused function 'calculate_crc16_modbus' (60% confidence, 17 lines)

intellicrack\hexview\checksums.py:344: unused function 'calculate_fletcher16' (60% confidence, 18 lines)

intellicrack\hexview\checksums.py:391: unused function 'verify_checksum' (60% confidence, 19 lines)

intellicrack\hexview\checksums.py:364: unused function 'calculate_fletcher32' (60% confidence, 25 lines)

intellicrack\hexview\checksums.py:115: unused function 'calculate_all_checksums' (60% confidence, 27 lines)


7 findings in intellicrack\utils\binary\hex_utils.py

intellicrack\utils\binary\hex_utils.py:310: unused function 'is_printable_ascii' (60% confidence, 11 lines)

intellicrack\utils\binary\hex_utils.py:296: unused function 'format_address' (60% confidence, 12 lines)

intellicrack\utils\binary\hex_utils.py:65: unused function 'hex_to_bytes' (60% confidence, 23 lines)

intellicrack\utils\binary\hex_utils.py:146: unused function 'calculate_checksum' (60% confidence, 23 lines)

intellicrack\utils\binary\hex_utils.py:90: unused function 'bytes_to_hex' (60% confidence, 25 lines)

intellicrack\utils\binary\hex_utils.py:323: unused function 'detect_encoding' (60% confidence, 32 lines)

intellicrack\utils\binary\hex_utils.py:244: unused function 'compare_bytes' (60% confidence, 50 lines)


7 findings in intellicrack\utils\core\type_validation.py

intellicrack\utils\core\type_validation.py:263: unused function 'create_error_result' (60% confidence, 17 lines)

intellicrack\utils\core\type_validation.py:237: unused function 'validate_process_id' (60% confidence, 24 lines)

intellicrack\utils\core\type_validation.py:202: unused function 'validate_memory_address' (60% confidence, 33 lines)

intellicrack\utils\core\type_validation.py:83: unused function 'validate_integer_range' (60% confidence, 36 lines)

intellicrack\utils\core\type_validation.py:121: unused function 'validate_bytes_data' (60% confidence, 36 lines)

intellicrack\utils\core\type_validation.py:159: unused function 'validate_string_list' (60% confidence, 41 lines)

intellicrack\utils\core\type_validation.py:37: unused function 'validate_file_path' (60% confidence, 44 lines)


7 findings in intellicrack\core\analysis\frida_analyzer.py

intellicrack\core\analysis\frida_analyzer.py:191: unused function 'stop_frida_analysis' (60% confidence, 22 lines)

intellicrack\core\analysis\frida_analyzer.py:451: unused function 'get_licensing_routines_stalker' (60% confidence, 30 lines)

intellicrack\core\analysis\frida_analyzer.py:409: unused function 'get_stalker_stats' (60% confidence, 40 lines)

intellicrack\core\analysis\frida_analyzer.py:365: unused function 'collect_module_coverage_stalker' (60% confidence, 42 lines)

intellicrack\core\analysis\frida_analyzer.py:319: unused function 'trace_function_stalker' (60% confidence, 44 lines)

intellicrack\core\analysis\frida_analyzer.py:215: unused function 'start_stalker_session' (60% confidence, 50 lines)

intellicrack\core\analysis\frida_analyzer.py:267: unused function 'stop_stalker_session' (60% confidence, 50 lines)


7 findings in intellicrack\ai\llm_config_manager.py

intellicrack\ai\llm_config_manager.py:616: unused method 'export_config' (60% confidence, 29 lines)

intellicrack\ai\llm_config_manager.py:352: unused method 'delete_model_config' (60% confidence, 30 lines)

intellicrack\ai\llm_config_manager.py:502: unused method 'apply_profile' (60% confidence, 33 lines)

intellicrack\ai\llm_config_manager.py:536: unused method 'save_metrics' (60% confidence, 33 lines)

intellicrack\ai\llm_config_manager.py:275: unused method 'save_model_config' (60% confidence, 34 lines)

intellicrack\ai\llm_config_manager.py:402: unused method 'auto_load_models' (60% confidence, 37 lines)

intellicrack\ai\llm_config_manager.py:819: unused method 'import_config' (60% confidence, 53 lines)


6 findings in intellicrack\ai\learning_engine.py

intellicrack\ai\learning_engine.py:1281: unused attribute 'feature_dim' (60% confidence, 1 line)

intellicrack\ai\learning_engine.py:1282: unused attribute 'min_features' (60% confidence, 1 line)

intellicrack\ai\learning_engine.py:1283: unused attribute 'max_features' (60% confidence, 1 line)

intellicrack\ai\learning_engine.py:375: unused method 'get_failure_analyses' (60% confidence, 31 lines)

intellicrack\ai\learning_engine.py:1711: unused method 'predict_success' (60% confidence, 44 lines)

intellicrack\ai\learning_engine.py:1398: unused method 'record_exploit_chain_creation' (60% confidence, 46 lines)


6 findings in intellicrack\ai\learning_engine_simple.py

intellicrack\ai\learning_engine_simple.py:76: unused variable 'effectiveness' (60% confidence, 1 line)

intellicrack\ai\learning_engine_simple.py:147: unused method 'learn_from_vulnerability_analysis' (60% confidence, 12 lines)

intellicrack\ai\learning_engine_simple.py:160: unused method 'learn_from_exploit_development' (60% confidence, 12 lines)

intellicrack\ai\learning_engine_simple.py:173: unused method 'learn_from_payload_generation' (60% confidence, 12 lines)

intellicrack\ai\learning_engine_simple.py:186: unused method 'learn_from_evasion_technique' (60% confidence, 12 lines)

intellicrack\ai\learning_engine_simple.py:199: unused method 'learn_from_exploit_chain' (60% confidence, 12 lines)


6 findings in intellicrack\ai\llm_fallback_chains.py

intellicrack\ai\llm_fallback_chains.py:56: unused variable 'retry_after' (60% confidence, 1 line)

intellicrack\ai\llm_fallback_chains.py:463: unused method 'list_chains' (60% confidence, 3 lines)

intellicrack\ai\llm_fallback_chains.py:351: unused method 'reset_health_stats' (60% confidence, 11 lines)

intellicrack\ai\llm_fallback_chains.py:467: unused method 'get_global_health_report' (60% confidence, 12 lines)

intellicrack\ai\llm_fallback_chains.py:480: unused method 'remove_chain' (60% confidence, 22 lines)

intellicrack\ai\llm_fallback_chains.py:622: unused function 'create_simple_fallback_chain' (60% confidence, 33 lines)


6 findings in intellicrack\ai\optimization_config.py

intellicrack\ai\optimization_config.py:99: unused attribute 'active_optimizations' (60% confidence, 1 line)

intellicrack\ai\optimization_config.py:315: unused method 'enable_rule' (60% confidence, 9 lines)

intellicrack\ai\optimization_config.py:325: unused method 'disable_rule' (60% confidence, 9 lines)

intellicrack\ai\optimization_config.py:304: unused method 'add_custom_rule' (60% confidence, 10 lines)

intellicrack\ai\optimization_config.py:441: unused method 'export_config' (60% confidence, 34 lines)

intellicrack\ai\optimization_config.py:476: unused method 'import_config' (60% confidence, 43 lines)


6 findings in intellicrack\core\analysis\arxan_analyzer.py

intellicrack\core\analysis\arxan_analyzer.py:67: unused variable 'target_region' (60% confidence, 1 line)

intellicrack\core\analysis\arxan_analyzer.py:89: unused variable 'hook_target' (60% confidence, 1 line)

intellicrack\core\analysis\arxan_analyzer.py:104: unused variable 'string_references' (60% confidence, 1 line)

intellicrack\core\analysis\arxan_analyzer.py:113: unused variable 'target_section' (60% confidence, 1 line)

intellicrack\core\analysis\arxan_analyzer.py:115: unused variable 'check_frequency' (60% confidence, 1 line)

intellicrack\core\analysis\arxan_analyzer.py:544: unused attribute 'string_references' (60% confidence, 1 line)


6 findings in intellicrack\core\analysis\symbolic_executor.py

intellicrack\core\analysis\symbolic_executor.py:68: unused attribute 'completed_paths' (60% confidence, 1 line)

intellicrack\core\analysis\symbolic_executor.py:69: unused attribute 'crashed_states' (60% confidence, 1 line)

intellicrack\core\analysis\symbolic_executor.py:70: unused attribute 'timed_out_states' (60% confidence, 1 line)

intellicrack\core\analysis\symbolic_executor.py:74: unused attribute 'discovered_vulnerabilities' (60% confidence, 1 line)

intellicrack\core\analysis\symbolic_executor.py:2749: unused attribute 'rax' (60% confidence, 1 line)

intellicrack\core\analysis\symbolic_executor.py:3105: unused method 'explore_from' (60% confidence, 121 lines)


6 findings in intellicrack\core\execution\script_execution_manager.py

intellicrack\core\execution\script_execution_manager.py:63: unused attribute 'running_scripts' (60% confidence, 1 line)

intellicrack\core\execution\script_execution_manager.py:65: unused attribute 'script_queue' (60% confidence, 1 line)

intellicrack\core\execution\script_execution_manager.py:67: unused attribute 'max_concurrent_scripts' (60% confidence, 1 line)

intellicrack\core\execution\script_execution_manager.py:527: unused method 'get_execution_history' (60% confidence, 8 lines)

intellicrack\core\execution\script_execution_manager.py:503: unused method 'add_trusted_binary' (60% confidence, 11 lines)

intellicrack\core\execution\script_execution_manager.py:515: unused method 'remove_trusted_binary' (60% confidence, 11 lines)


6 findings in intellicrack\core\network\cloud_license_hooker.py

intellicrack\core\network\cloud_license_hooker.py:62: unused attribute 'encryption_keys' (60% confidence, 1 line)

intellicrack\core\network\cloud_license_hooker.py:69: unused attribute 'socket_hooks' (60% confidence, 1 line)

intellicrack\core\network\cloud_license_hooker.py:495: unused method 'get_intercepted_requests' (60% confidence, 8 lines)

intellicrack\core\network\cloud_license_hooker.py:504: unused method 'get_generated_responses' (60% confidence, 8 lines)

intellicrack\core\network\cloud_license_hooker.py:513: unused method 'set_response_template' (60% confidence, 9 lines)

intellicrack\core\network\cloud_license_hooker.py:155: unused method 'disable_network_api_hooks' (60% confidence, 18 lines)


6 findings in intellicrack\core\network\traffic_interception_engine.py

intellicrack\core\network\traffic_interception_engine.py:123: unused attribute 'capture_config' (60% confidence, 1 line)

intellicrack\core\network\traffic_interception_engine.py:632: unused method 'add_analysis_callback' (60% confidence, 3 lines)

intellicrack\core\network\traffic_interception_engine.py:636: unused method 'remove_analysis_callback' (60% confidence, 4 lines)

intellicrack\core\network\traffic_interception_engine.py:641: unused method 'set_dns_redirection' (60% confidence, 9 lines)

intellicrack\core\network\traffic_interception_engine.py:651: unused method 'setup_transparent_proxy' (60% confidence, 10 lines)

intellicrack\core\network\traffic_interception_engine.py:678: unused method 'get_active_connections' (60% confidence, 16 lines)


6 findings in intellicrack\core\processing\qiling_emulator.py

intellicrack\core\processing\qiling_emulator.py:82: unused variable 'ARCH_MAPPING' (60% confidence, 1 line)

intellicrack\core\processing\qiling_emulator.py:91: unused variable 'OS_MAPPING' (60% confidence, 1 line)

intellicrack\core\processing\qiling_emulator.py:134: unused attribute 'memory_hooks' (60% confidence, 1 line)

intellicrack\core\processing\qiling_emulator.py:135: unused attribute 'code_hooks' (60% confidence, 1 line)

intellicrack\core\processing\qiling_emulator.py:234: unused method 'map_file_to_fs' (60% confidence, 24 lines)

intellicrack\core\processing\qiling_emulator.py:849: unused method 'emulate_with_patches' (60% confidence, 34 lines)


6 findings in intellicrack\core\protection_bypass\arxan_bypass.py

intellicrack\core\protection_bypass\arxan_bypass.py:110: unused variable 'XOR_EAX_EAX' (60% confidence, 1 line)

intellicrack\core\protection_bypass\arxan_bypass.py:112: unused variable 'JMP_SHORT_0' (60% confidence, 1 line)

intellicrack\core\protection_bypass\arxan_bypass.py:121: unused attribute 'ks_32' (60% confidence, 1 line)

intellicrack\core\protection_bypass\arxan_bypass.py:122: unused attribute 'ks_64' (60% confidence, 1 line)

intellicrack\core\protection_bypass\arxan_bypass.py:124: unused attribute 'ks_32' (60% confidence, 1 line)

intellicrack\core\protection_bypass\arxan_bypass.py:125: unused attribute 'ks_64' (60% confidence, 1 line)


6 findings in intellicrack\core\protection_bypass\integrity_check_defeat.py

intellicrack\core\protection_bypass\integrity_check_defeat.py:116: unused attribute 'crc32_reversed_table' (60% confidence, 1 line)

intellicrack\core\protection_bypass\integrity_check_defeat.py:832: unused attribute 'original_bytes_cache' (60% confidence, 1 line)

intellicrack\core\protection_bypass\integrity_check_defeat.py:1791: unused method 'recalculate_checksums' (60% confidence, 3 lines)

intellicrack\core\protection_bypass\integrity_check_defeat.py:198: unused method 'calculate_hmac' (60% confidence, 4 lines)

intellicrack\core\protection_bypass\integrity_check_defeat.py:203: unused method 'calculate_all_hashes' (60% confidence, 10 lines)

intellicrack\core\protection_bypass\integrity_check_defeat.py:1681: unused method 'patch_embedded_checksums' (60% confidence, 28 lines)


6 findings in intellicrack\core\protection_bypass\starforce_bypass.py

intellicrack\core\protection_bypass\starforce_bypass.py:481: unused attribute 'ContextFlags' (60% confidence, 1 line)

intellicrack\core\protection_bypass\starforce_bypass.py:711: unused method 'spoof_hardware_id' (60% confidence, 33 lines)

intellicrack\core\protection_bypass\starforce_bypass.py:171: unused method 'remove_starforce' (60% confidence, 37 lines)

intellicrack\core\protection_bypass\starforce_bypass.py:350: unused method 'bypass_anti_debug' (60% confidence, 39 lines)

intellicrack\core\protection_bypass\starforce_bypass.py:504: unused method 'bypass_disc_check' (60% confidence, 39 lines)

intellicrack\core\protection_bypass\starforce_bypass.py:579: unused method 'bypass_license_validation' (60% confidence, 45 lines)


6 findings in intellicrack\core\serial_generator.py

intellicrack\core\serial_generator.py:50: unused variable 'blacklist_patterns' (60% confidence, 1 line)

intellicrack\core\serial_generator.py:64: unused variable 'algorithm_used' (60% confidence, 1 line)

intellicrack\core\serial_generator.py:1021: unused method 'generate_ecc_signed' (60% confidence, 22 lines)

intellicrack\core\serial_generator.py:1193: unused method 'brute_force_checksum' (60% confidence, 26 lines)

intellicrack\core\serial_generator.py:1159: unused method 'generate_blackbox' (60% confidence, 33 lines)

intellicrack\core\serial_generator.py:1123: unused method 'generate_mathematical' (60% confidence, 35 lines)


6 findings in intellicrack\core\tool_discovery.py

intellicrack\core\tool_discovery.py:520: unused variable 'search_cache' (60% confidence, 1 line)

intellicrack\core\tool_discovery.py:550: unused attribute 'search_cache' (60% confidence, 1 line)

intellicrack\core\tool_discovery.py:1160: unused method 'get_manual_overrides' (60% confidence, 8 lines)

intellicrack\core\tool_discovery.py:1289: unused method 'get_healthy_tools' (60% confidence, 9 lines)

intellicrack\core\tool_discovery.py:1093: unused method 'is_tool_compatible' (60% confidence, 13 lines)

intellicrack\core\tool_discovery.py:1299: unused method 'discover_tool_with_fallbacks' (60% confidence, 33 lines)


6 findings in intellicrack\hexview\hex_commands.py

intellicrack\hexview\hex_commands.py:53: unused variable 'MOVE' (60% confidence, 1 line)

intellicrack\hexview\hex_commands.py:54: unused variable 'COPY' (60% confidence, 1 line)

intellicrack\hexview\hex_commands.py:908: unused method 'set_auto_merge' (60% confidence, 9 lines)

intellicrack\hexview\hex_commands.py:867: unused method 'get_undo_description' (60% confidence, 10 lines)

intellicrack\hexview\hex_commands.py:878: unused method 'get_redo_description' (60% confidence, 10 lines)

intellicrack\hexview\hex_commands.py:889: unused method 'get_history_summary' (60% confidence, 18 lines)


6 findings in intellicrack\ui\widgets\hex_viewer.py

intellicrack\ui\widgets\hex_viewer.py:47: unused import 'QWidgetType' (90% confidence, 1 line)

intellicrack\ui\widgets\hex_viewer.py:67: unused attribute 'selected_start' (60% confidence, 1 line)

intellicrack\ui\widgets\hex_viewer.py:68: unused attribute 'selected_end' (60% confidence, 1 line)

intellicrack\ui\widgets\hex_viewer.py:285: unused attribute 'selected_start' (60% confidence, 1 line)

intellicrack\ui\widgets\hex_viewer.py:286: unused attribute 'selected_end' (60% confidence, 1 line)

intellicrack\ui\widgets\hex_viewer.py:430: unused method 'mouseReleaseEvent' (60% confidence, 13 lines)


6 findings in intellicrack\utils\core\dependency_feedback.py

intellicrack\utils\core\dependency_feedback.py:186: unused attribute 'missing_critical' (60% confidence, 1 line)

intellicrack\utils\core\dependency_feedback.py:187: unused attribute 'missing_optional' (60% confidence, 1 line)

intellicrack\utils\core\dependency_feedback.py:188: unused attribute 'available_alternatives' (60% confidence, 1 line)

intellicrack\utils\core\dependency_feedback.py:434: unused function 'check_dependency' (60% confidence, 5 lines)

intellicrack\utils\core\dependency_feedback.py:270: unused method 'check_all_dependencies' (60% confidence, 31 lines)

intellicrack\utils\core\dependency_feedback.py:332: unused method 'generate_missing_dependency_report' (60% confidence, 45 lines)


6 findings in intellicrack\utils\report_generator.py

intellicrack\utils\report_generator.py:49: unused variable 'HAS_MARKDOWN' (60% confidence, 1 line)

intellicrack\utils\report_generator.py:51: unused variable 'HAS_MARKDOWN' (60% confidence, 1 line)

intellicrack\utils\report_generator.py:576: unused attribute 'base_generator' (60% confidence, 1 line)

intellicrack\utils\report_generator.py:701: unused function 'generate_comparison_report' (60% confidence, 4 lines)

intellicrack\utils\report_generator.py:553: unused method 'export_to_archive' (60% confidence, 14 lines)

intellicrack\utils\report_generator.py:533: unused method 'generate_batch_report' (60% confidence, 19 lines)


6 findings in intellicrack\ai\gpu_integration.py

intellicrack\ai\gpu_integration.py:190: unused method 'get_backend_name' (60% confidence, 3 lines)

intellicrack\ai\gpu_integration.py:200: unused function 'get_ai_device' (60% confidence, 8 lines)

intellicrack\ai\gpu_integration.py:236: unused function 'get_ai_gpu_info' (60% confidence, 8 lines)

intellicrack\ai\gpu_integration.py:246: unused function 'is_gpu_available' (60% confidence, 8 lines)

intellicrack\ai\gpu_integration.py:210: unused function 'prepare_ai_model' (60% confidence, 11 lines)

intellicrack\ai\gpu_integration.py:223: unused function 'prepare_ai_tensor' (60% confidence, 11 lines)


6 findings in intellicrack\core\analysis\ghidra_project_manager.py

intellicrack\core\analysis\ghidra_project_manager.py:603: unused method 'lock_project' (60% confidence, 5 lines)

intellicrack\core\analysis\ghidra_project_manager.py:609: unused method 'unlock_project' (60% confidence, 5 lines)

intellicrack\core\analysis\ghidra_project_manager.py:583: unused method 'add_collaborator' (60% confidence, 19 lines)

intellicrack\core\analysis\ghidra_project_manager.py:276: unused method 'save_version' (60% confidence, 48 lines)

intellicrack\core\analysis\ghidra_project_manager.py:348: unused method 'diff_versions' (60% confidence, 77 lines)

intellicrack\core\analysis\ghidra_project_manager.py:58: unused class 'GhidraProjectManager' (60% confidence, 707 lines)


6 findings in intellicrack\dashboard\live_data_pipeline.py

intellicrack\dashboard\live_data_pipeline.py:675: unused method 'register_event_callback' (60% confidence, 8 lines)

intellicrack\dashboard\live_data_pipeline.py:684: unused method 'register_alert_callback' (60% confidence, 8 lines)

intellicrack\dashboard\live_data_pipeline.py:655: unused method 'add_websocket_connection' (60% confidence, 9 lines)

intellicrack\dashboard\live_data_pipeline.py:665: unused method 'remove_websocket_connection' (60% confidence, 9 lines)

intellicrack\dashboard\live_data_pipeline.py:693: unused method 'get_historical_events' (60% confidence, 61 lines)

intellicrack\dashboard\live_data_pipeline.py:72: unused class 'LiveDataPipeline' (60% confidence, 729 lines)


6 findings in intellicrack\ui\widgets\file_metadata_widget.py

intellicrack\ui\widgets\file_metadata_widget.py:414: unused method 'stop_tracking' (60% confidence, 9 lines)

intellicrack\ui\widgets\file_metadata_widget.py:402: unused method 'get_file_history' (60% confidence, 11 lines)

intellicrack\ui\widgets\file_metadata_widget.py:335: unused method 'track_file' (60% confidence, 25 lines)

intellicrack\ui\widgets\file_metadata_widget.py:361: unused method 'check_file' (60% confidence, 40 lines)

intellicrack\ui\widgets\file_metadata_widget.py:328: unused class 'FileTimestampTracker' (60% confidence, 99 lines)

intellicrack\ui\widgets\file_metadata_widget.py:43: unused class 'FileMetadataWidget' (60% confidence, 283 lines)


6 findings in intellicrack\core\network_capture.py

intellicrack\core\network_capture.py:397: unused method 'analyze_pcap_file' (60% confidence, 10 lines)

intellicrack\core\network_capture.py:408: unused method 'parse_pcap_binary' (60% confidence, 10 lines)

intellicrack\core\network_capture.py:384: unused method 'capture_live_traffic' (60% confidence, 12 lines)

intellicrack\core\network_capture.py:419: unused method 'identify_license_servers' (60% confidence, 14 lines)

intellicrack\core\network_capture.py:434: unused method 'extract_dns_queries' (60% confidence, 14 lines)

intellicrack\core\network_capture.py:449: unused method 'detect_cloud_licensing_traffic' (60% confidence, 27 lines)


6 findings in intellicrack\core\security_utils.py

intellicrack\core\security_utils.py:127: unused function 'secure_yaml_load' (60% confidence, 13 lines)

intellicrack\core\security_utils.py:142: unused function 'secure_json_load' (60% confidence, 13 lines)

intellicrack\core\security_utils.py:194: unused function 'sanitize_input' (60% confidence, 30 lines)

intellicrack\core\security_utils.py:39: unused function 'secure_hash' (60% confidence, 32 lines)

intellicrack\core\security_utils.py:157: unused function 'validate_file_path' (60% confidence, 35 lines)

